host_genome	K_type	O_type	phage_genome	protein_id	is_tsp	md5	matrix_phage_name
n53075307	KL61		GCF_002775495.1__phage10	GCF_002775495.1__phage10__3	0	de390e428c68666efb656fc0eb35988c	GCF_002775495.1__phage10
n53075307	KL62		GCF_002775495.1__phage10	GCF_002775495.1__phage10__3	0	de390e428c68666efb656fc0eb35988c	GCF_002775495.1__phage10
n53075307	KL64		GCF_002775495.1__phage10	GCF_002775495.1__phage10__3	0	de390e428c68666efb656fc0eb35988c	GCF_002775495.1__phage10
n53075307	KL8		GCF_002775495.1__phage10	GCF_002775495.1__phage10__3	0	de390e428c68666efb656fc0eb35988c	GCF_002775495.1__phage10
GCF_001052035.1	KL70		GCF_001052035.1__phage3	GCF_001052035.1__phage3__29	0	7610dcd842669fc5877ed191318a5b3a	GCF_001052035.1__phage3
n57555755	KL55		GCF_011365755.1__phage2	GCF_011365755.1__phage2__1092	0	c76af9cf2bbb96d613a0414cc262b76b	GCF_011365755.1__phage2
n57555755	KL64		GCF_011365755.1__phage2	GCF_011365755.1__phage2__1092	0	c76af9cf2bbb96d613a0414cc262b76b	GCF_011365755.1__phage2
77.6/1003380	KL106		GCF_000784985.1__phage4	GCF_000784985.1__phage4__1840	0	3e87ae5842d56486e53e6661eadf3560	GCF_000784985.1__phage4
77.6/1003380	KL51		GCF_000784985.1__phage4	GCF_000784985.1__phage4__1840	0	3e87ae5842d56486e53e6661eadf3560	GCF_000784985.1__phage4
n5539	KL60		GCF_017597225.1__phage3	GCF_017597225.1__phage3__419	0	2f932afdfd8c7141972ee3b21d44f13f	GCF_017597225.1__phage3
GCF_001874695.1	KL45		GCF_001874695.1__phage8	GCF_001874695.1__phage8__2823	0	1a252157a90b0d447fe87166b0acdb22	GCF_001874695.1__phage8
n51745174	KL1		GCF_900461375.1__phage0	GCF_900461375.1__phage0__551	0	0c1712c66de8fd451cc7f7199332a1d8	GCF_900461375.1__phage0
n3312	KL106		GCF_902156975.1__phage16	GCF_902156975.1__phage16__482	0	718eb0907591729a6258e8f2ff3b5d2a	GCF_902156975.1__phage16
n3312	KL22		GCF_902156975.1__phage16	GCF_902156975.1__phage16__482	0	718eb0907591729a6258e8f2ff3b5d2a	GCF_902156975.1__phage16
n15591559	KL23		GCF_016643775.1__phage2	GCF_016643775.1__phage2__182	0	dd3d47b00b6a0e34ee4eee79991276a4	GCF_016643775.1__phage2
n466466	KL10		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL123		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL142		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL22		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL28		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL34		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL46		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL5		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL52		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL6		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL60		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
n466466	KL8		GCF_015774895.1__phage5	GCF_015774895.1__phage5__2806	0	6a6c11e2843a960f0745cf078c8d110c	GCF_015774895.1__phage5
GCF_021502945.1	KL64		GCF_021502945.1__phage4	GCF_021502945.1__phage4__1389	0	c024040d0e326ca456d8a8dec2953078	GCF_021502945.1__phage4
n16531653	KL25		GCF_003861575.1__phage3	GCF_003861575.1__phage3__452	0	3c53c5ad9043dcddc6c82e32437c854b	GCF_003861575.1__phage3
GCF_001718175.1	KL151		GCF_001718175.1__phage9	GCF_001718175.1__phage9__238	0	5086be228c49c52403534f134803b304	GCF_001718175.1__phage9
n342	KL149		GCF_013623365.1__phage15	GCF_013623365.1__phage15__48	0	92ac7e93c2de9ec275a1115bf390fd5f	GCF_013623365.1__phage15
GCF_900517035.1	KL64		GCF_900517035.1__phage15	GCF_900517035.1__phage15__60	0	57818f6c7a0d962bbf4d97be34562484	GCF_900517035.1__phage15
GCF_001457335.1	KL67		GCF_001457335.1__phage1	GCF_001457335.1__phage1__233	0	bc2474d89482741b90bfce17eeef71d9	GCF_001457335.1__phage1
n52065206	KL15		GCF_013707355.1__phage10	GCF_013707355.1__phage10__1868	0	a240ad498482dbdbfcb815bb6a0629e4	GCF_013707355.1__phage10
GCF_021229915.1	KL60		GCF_021229915.1__phage6	GCF_021229915.1__phage6__3213	0	277bcabde8091fbd320d19fca9945574	GCF_021229915.1__phage6
n5796	KL16		GCF_015285825.1__phage1	GCF_015285825.1__phage1__96	0	bb4365ebdfc8ef2f4980ec29e0359801	GCF_015285825.1__phage1
n5539	KL60		GCF_002740845.1__phage22	GCF_002740845.1__phage22__558	0	96e414a7e72043a98f058213d2f20d08	GCF_002740845.1__phage22
n57415741	KL10		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL125		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL16		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL2		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL24		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL25		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL30		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL35		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL38		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL39		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL57		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL60		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL62		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
n57415741	KL64		GCF_003020825.1__phage4	GCF_003020825.1__phage4__1701	0	b479bb483de94270dd1d55bf1eaf9683	GCF_003020825.1__phage4
GCF_004313445.1	KL15		GCF_004313445.1__phage1	GCF_004313445.1__phage1__424	0	0f92f98b1ea1e12f35e138ecbdc7695a	GCF_004313445.1__phage1
n43664366	KL17		GCF_018137595.1__phage14	GCF_018137595.1__phage14__228	0	b855bef3ae6918c654c071cd2fcc0801	GCF_018137595.1__phage14
n5207	KL110		GCF_002903025.1__phage9	GCF_002903025.1__phage9__2431	0	2798a1952e2237c5f31e742bc3aca2ad	GCF_002903025.1__phage9
GCF_000688175.1	KL15		GCF_000688175.1__phage8	GCF_000688175.1__phage8__2	0	ef5959e554b9edc09b3faaec31da0594	GCF_000688175.1__phage8
n24682468	KL47		GCF_021518275.1__phage18	GCF_021518275.1__phage18__25	0	4d330e7605e3666c956d2d685f19cd6c	GCF_021518275.1__phage18
74.8/1001923	KL38		GCF_003261795.1__phage12	GCF_003261795.1__phage12__0	0	7b44217148c013b3fdb022bcc21a74c4	GCF_003261795.1__phage12
GCF_003403275.1	KL23		GCF_003403275.1__phage5	GCF_003403275.1__phage5__0	0	ac5af7437f06c8ef1cec4f9a31a11fe7	GCF_003403275.1__phage5
n2115	KL23		GCF_002416695.1__phage5	GCF_002416695.1__phage5__0	0	3c9ecd8a065f6f9fb8d286a953e4fc22	GCF_002416695.1__phage5
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__164	0	e2e7ba7b0b32a32e6df0624c14db5010	GCF_003037395.1__phage28
GCF_003146655.1	KL10		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL11		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL127		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL21		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL22		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL31		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL35		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL39		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL46		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL49		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL58		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL6		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_003146655.1	KL64		GCF_003146655.1__phage1	GCF_003146655.1__phage1__592	0	b351593af08d1104be38364ed74014b7	GCF_003146655.1__phage1
GCF_018449065.1	KL123		GCF_018449065.1__phage15	GCF_018449065.1__phage15__3888	0	69efb7d19a1fd23519215b1356d3c67d	GCF_018449065.1__phage15
GCF_900509795.1	KL60		GCF_900509795.1__phage5	GCF_900509795.1__phage5__1534	0	19b21e752f3b3f14f0bbff88a6af0fd1	GCF_900509795.1__phage5
GCF_002248085.2	KL35		GCF_002248085.2__phage10	GCF_002248085.2__phage10__1506	0	c33c99c2a60c52ae7c18faab1da04d55	GCF_002248085.2__phage10
GCF_014489395.1	KL56		GCF_014489395.1__phage3	GCF_014489395.1__phage3__1201	0	b1e97ecb3ebc0fb2d3f096ab2dc7ac7c	GCF_014489395.1__phage3
n745	KL64		GCF_008867615.1__phage19	GCF_008867615.1__phage19__74	0	7e1c4e3936e96567815f5126896705a8	GCF_008867615.1__phage19
n16521652	KL25		GCF_003861575.1__phage2	GCF_003861575.1__phage2__263	0	552426929a19db5bfcf70d37f89e820c	GCF_003861575.1__phage2
GCF_004311045.1	KL60		GCF_004311045.1__phage1	GCF_004311045.1__phage1__771	0	5ebe6777ec7225dbd484733ae9834363	GCF_004311045.1__phage1
GCF_014531815.1	KL23		GCF_014531815.1__phage27	GCF_014531815.1__phage27__14	0	9bf6bb39f8b801c84155be81a1e20877	GCF_014531815.1__phage27
GCF_900503035.1	KL25		GCF_900503035.1__phage8	GCF_900503035.1__phage8__98	0	29c9861e9e750bc21ceda700ab2fc62c	GCF_900503035.1__phage8
n16791679	KL25		GCF_016056235.1__phage17	GCF_016056235.1__phage17__220	0	da59f6ddc7a09b29b6973831d3199ef5	GCF_016056235.1__phage17
n2115	KL23		GCF_002850915.1__phage3	GCF_002850915.1__phage3__0	0	94f67b9e16922f13b109cec2f64d5ed7	GCF_002850915.1__phage3
GCF_900508795.1	KL62		GCF_900508795.1__phage12	GCF_900508795.1__phage12__118	0	ea02d110009a2eca976e753a6c3ab8d2	GCF_900508795.1__phage12
n26902690	KL64		GCF_016595605.1__phage35	GCF_016595605.1__phage35__2990	0	c8b1a9e110dac60607488631bea80001	GCF_016595605.1__phage35
GCF_900513115.1	KL28		GCF_900513115.1__phage5	GCF_900513115.1__phage5__1450	0	6a6ab0d54e060026b81d775a61cc0f36	GCF_900513115.1__phage5
n5539	KL60		GCF_002740845.1__phage22	GCF_002740845.1__phage22__554	0	edbc86125dfe88f6683276076b30a8db	GCF_002740845.1__phage22
GCF_900511145.1	KL140		GCF_900511145.1__phage10	GCF_900511145.1__phage10__381	0	44a01a32113960024e501cfc1b8cb6cd	GCF_900511145.1__phage10
n13631363	KL25		GCF_013731735.1__phage17	GCF_013731735.1__phage17__3288	0	73dcd225f033e9ed45bdae5cefc6b694	GCF_013731735.1__phage17
n13631363	KL60		GCF_013731735.1__phage17	GCF_013731735.1__phage17__3288	0	73dcd225f033e9ed45bdae5cefc6b694	GCF_013731735.1__phage17
GCF_003196265.1	KL121		GCF_003196265.1__phage3	GCF_003196265.1__phage3__147	0	90dda855c8bf0c2261eb4a015dc65ed3	GCF_003196265.1__phage3
n22872287	KL102		GCF_002936615.2__phage12	GCF_002936615.2__phage12__45	0	cfc3f5949617c6785ebd2c9d89e4d1d0	GCF_002936615.2__phage12
n22872287	KL25		GCF_002936615.2__phage12	GCF_002936615.2__phage12__45	0	cfc3f5949617c6785ebd2c9d89e4d1d0	GCF_002936615.2__phage12
n2125	KL23		GCF_003036575.1__phage13	GCF_003036575.1__phage13__0	0	ee0051c620a473871dfd7f903ca59cb3	GCF_003036575.1__phage13
GCF_900514105.1	KL139		GCF_900514105.1__phage15	GCF_900514105.1__phage15__327	0	2b280d7227b69162fcc312bcff1cc93a	GCF_900514105.1__phage15
GCF_019927765.1	KL28		GCF_019927765.1__phage4	GCF_019927765.1__phage4__0	0	dc21091e71f17f00407efa1e34f3170a	GCF_019927765.1__phage4
n512	KL28		GCF_019401875.1__phage14	GCF_019401875.1__phage14__178	0	08e54cb324a5ad5ea0f0209ca772d957	GCF_019401875.1__phage14
GCF_900506495.1	KL60		GCF_900506495.1__phage22	GCF_900506495.1__phage22__295	0	10b4b984ab459f761bba84e0b0ba1872	GCF_900506495.1__phage22
GCF_003196665.1	KL1		GCF_003196665.1__phage5	GCF_003196665.1__phage5__899	0	95abc1cda206a5c48d1aee3c2100cf44	GCF_003196665.1__phage5
n35603560	KL107		GCF_002812665.1__phage13	GCF_002812665.1__phage13__3356	0	8d85a7d99885a6989be390d254bf0c2e	GCF_002812665.1__phage13
n39433943	KL28		GCF_009925305.1__phage2	GCF_009925305.1__phage2__44	0	4595828e50d673729edc1ed79c250920	GCF_009925305.1__phage2
GCF_900515275.1	KL28		GCF_900515275.1__phage4	GCF_900515275.1__phage4__227	0	a21aafbb86900c4ea2ecce4d8be2f204	GCF_900515275.1__phage4
GCF_015135515.1	KL67		GCF_015135515.1__phage11	GCF_015135515.1__phage11__2770	0	bd3d5fcfab4c8c5329067bb4c09d355d	GCF_015135515.1__phage11
n5454	KL62		GCF_019877525.1__phage18	GCF_019877525.1__phage18__86	0	56fe52cc609d2ec3beb17ce2d0dcc753	GCF_019877525.1__phage18
n2829	KL64		GCF_016745865.1__phage27	GCF_016745865.1__phage27__0	0	8dfe50aad250c09ea8e6502da6b0420f	GCF_016745865.1__phage27
GCF_001938605.1	KL70		GCF_001938605.1__phage19	GCF_001938605.1__phage19__506	0	da5f9b9fa0386016374cff4a3275f3f9	GCF_001938605.1__phage19
GCF_904866555.1	KL2		GCF_904866555.1__phage10	GCF_904866555.1__phage10__2515	0	00737d5aae8bc9e4d5499981f25d44cc	GCF_904866555.1__phage10
n1470	KL10		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL102		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL111		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL122		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL125		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL14		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL15		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL16		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL2		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL23		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL24		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL25		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL28		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL3		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL30		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL31		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL35		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL38		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL39		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL43		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL46		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL55		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL57		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL60		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL62		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL64		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL71		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n1470	KL8		GCF_900516955.1__phage5	GCF_900516955.1__phage5__0	0	b7eae6ca8d478356803e500d0bd0e70e	GCF_900516955.1__phage5
n21202120	KL23		GCF_012030295.1__phage22	GCF_012030295.1__phage22__0	0	f7764e5c1e6c13c939593991733bc04e	GCF_012030295.1__phage22
n16811681	KL23		GCF_900087895.1__phage16	GCF_900087895.1__phage16__1226	0	1656e228349a134bd3a0fe156c6f44ec	GCF_900087895.1__phage16
n21212121	KL23		GCF_003036575.1__phage6	GCF_003036575.1__phage6__0	0	d4fc07b25010fee556caf671af3ab8da	GCF_003036575.1__phage6
GCF_904866205.1	KL28		GCF_904866205.1__phage4	GCF_904866205.1__phage4__2983	0	7f43b801eb62c8554e474df7cd68b9e4	GCF_904866205.1__phage4
GCF_003195315.1	KL140		GCF_003195315.1__phage1	GCF_003195315.1__phage1__87	0	dfc76bdbc23e38586d0463e116e8de78	GCF_003195315.1__phage1
n1708	KL24		GCF_013736155.1__phage10	GCF_013736155.1__phage10__3777	0	2c5ad88b7a6115d7b0820b4516bbd4b1	GCF_013736155.1__phage10
GCF_901563875.1	KL157		GCF_901563875.1__phage8	GCF_901563875.1__phage8__46	0	87d3a96722b92b1cc8786fa8cd6868c0	GCF_901563875.1__phage8
GCF_009797845.1	KL47		GCF_009797845.1__phage25	GCF_009797845.1__phage25__251	0	fad424074de63b615ca3b5cecbb6620f	GCF_009797845.1__phage25
81.3/1001674	KL25		GCF_015208935.1__phage6	GCF_015208935.1__phage6__92	0	ef560925d4130de1416ff2d2a457b7a2	GCF_015208935.1__phage6
GCF_018138445.1	KL60		GCF_018138445.1__phage1	GCF_018138445.1__phage1__607	0	21120a22477393617ec01177a7d3d76f	GCF_018138445.1__phage1
GCF_014287145.1	KL103		GCF_014287145.1__phage8	GCF_014287145.1__phage8__105	0	3c87174f7d97289558154bf89c0ca1d5	GCF_014287145.1__phage8
GCF_900501705.1	KL157		GCF_900501705.1__phage13	GCF_900501705.1__phage13__24	0	30d37e2d609ef90465a1e72fb003fcd9	GCF_900501705.1__phage13
n55395539	KL60		GCF_002740845.1__phage2	GCF_002740845.1__phage2__15	0	5ed377ed25735a6ae144dba75b5ad24d	GCF_002740845.1__phage2
n42834283	KL15		GCF_900507585.1__phage1	GCF_900507585.1__phage1__163	0	cfab3c1481a242040f386609ebeb5a90	GCF_900507585.1__phage1
GCF_900516955.1	KL23		GCF_900516955.1__phage4	GCF_900516955.1__phage4__730	0	ec0f229542888a8560e8f3ab4d5ab4f3	GCF_900516955.1__phage4
n107107	KL123		GCF_020251705.1__phage3	GCF_020251705.1__phage3__68	0	d06bb70cd9267c246d780fe6f749672b	GCF_020251705.1__phage3
GCF_018108585.1	KL28		GCF_018108585.1__phage3	GCF_018108585.1__phage3__1	0	40efdb7baaaf146e96127021de1a1843	GCF_018108585.1__phage3
GCF_002775175.1	KL64		GCF_002775175.1__phage20	GCF_002775175.1__phage20__83	0	b36cdca45bc6b807a29249b94db4d9b1	GCF_002775175.1__phage20
GCF_902160725.1	KL145		GCF_902160725.1__phage20	GCF_902160725.1__phage20__5	0	aea65750aff217322071befd37d0db76	GCF_902160725.1__phage20
n4388	KL123		GCF_016903875.1__phage1	GCF_016903875.1__phage1__828	0	068035965640f4e927004932a331695a	GCF_016903875.1__phage1
n15651565	KL23		GCF_900510745.1__phage0	GCF_900510745.1__phage0__21	0	9e954c4062e3790b6e0e2e94ff3517f2	GCF_900510745.1__phage0
GCF_014526215.1	KL125		GCF_014526215.1__phage6	GCF_014526215.1__phage6__8	0	14b8e86af2b94b80fb28450ba312f2aa	GCF_014526215.1__phage6
74.7/1001691	KL28		GCF_015138775.1__phage5	GCF_015138775.1__phage5__3093	0	1db32883dd3f21ed28532ad688692fe1	GCF_015138775.1__phage5
n5180	KL1		GCF_901421105.1__phage25	GCF_901421105.1__phage25__4542	0	74163d37f8d20137fc466d4c999d4424	GCF_901421105.1__phage25
GCF_900507815.1	KL15		GCF_900507815.1__phage10	GCF_900507815.1__phage10__373	0	2ee2a897d841d97df0b5e8d1a1cb8ba0	GCF_900507815.1__phage10
GCF_016651625.1	KL151		GCF_016651625.1__phage29	GCF_016651625.1__phage29__137	0	dec712caef9d6438b3adcebbb06f5ba2	GCF_016651625.1__phage29
GCF_016651625.1	KL16		GCF_016651625.1__phage29	GCF_016651625.1__phage29__137	0	dec712caef9d6438b3adcebbb06f5ba2	GCF_016651625.1__phage29
GCF_016651625.1	KL30		GCF_016651625.1__phage29	GCF_016651625.1__phage29__137	0	dec712caef9d6438b3adcebbb06f5ba2	GCF_016651625.1__phage29
GCF_016651625.1	KL43		GCF_016651625.1__phage29	GCF_016651625.1__phage29__137	0	dec712caef9d6438b3adcebbb06f5ba2	GCF_016651625.1__phage29
n830	KL14		GCF_004313505.1__phage0	GCF_004313505.1__phage0__12	0	6f56718b3d03277033ac1d7410ea7f38	GCF_004313505.1__phage0
